ID,SK_ID_CURR
271991,271991
272000,272000
272004,272004
272010,272010
272013,272013
272029,272029
272030,272030
272031,272031
272035,272035
272040,272040
272043,272043
272055,272055
272068,272068
272075,272075
272081,272081
272090,272090
272104,272104
272116,272116
272121,272121
272129,272129
272143,272143
272146,272146
272148,272148
272152,272152
272167,272167
272180,272180
272192,272192
272201,272201
272205,272205
272209,272209
272211,272211
272228,272228
272233,272233
272235,272235
272249,272249
272267,272267
272270,272270
272276,272276
272302,272302
272303,272303
272308,272308
272309,272309
272311,272311
272313,272313
272353,272353
272366,272366
272367,272367
272371,272371
272381,272381
272404,272404
272405,272405
272418,272418
272419,272419
272425,272425
272438,272438
272444,272444
272445,272445
272462,272462
272474,272474
272478,272478
272479,272479
272480,272480
272482,272482
272511,272511
272512,272512
272516,272516
272517,272517
272522,272522
272537,272537
272555,272555
272564,272564
272566,272566
272573,272573
272575,272575
272583,272583
272593,272593
272627,272627
272628,272628
272630,272630
272632,272632
272635,272635
272636,272636
272661,272661
272669,272669
272672,272672
272681,272681
272682,272682
272691,272691
272697,272697
272706,272706
272708,272708
272717,272717
272722,272722
272723,272723
272737,272737
272744,272744
272752,272752
272757,272757
272760,272760
272763,272763
272768,272768
272779,272779
272781,272781
272787,272787
272795,272795
272799,272799
272820,272820
272821,272821
272829,272829
272852,272852
272863,272863
272878,272878
272886,272886
272891,272891
272903,272903
272914,272914
272928,272928
272937,272937
272938,272938
272944,272944
272965,272965
272967,272967
272969,272969
272983,272983
272998,272998
273002,273002
273005,273005
273010,273010
273011,273011
273017,273017
273021,273021
273023,273023
273027,273027
273035,273035
273047,273047
273053,273053
273060,273060
273062,273062
273074,273074
273078,273078
273079,273079
273087,273087
273107,273107
273109,273109
273112,273112
273113,273113
273117,273117
273121,273121
273137,273137
273156,273156
273157,273157
273177,273177
273192,273192
273193,273193
273194,273194
273198,273198
273199,273199
273206,273206
273213,273213
273235,273235
273244,273244
273247,273247
273248,273248
273254,273254
273259,273259
273270,273270
273272,273272
273287,273287
273289,273289
273294,273294
273301,273301
273304,273304
273313,273313
273314,273314
273333,273333
273336,273336
273343,273343
273353,273353
273359,273359
273371,273371
273402,273402
273415,273415
273420,273420
273424,273424
273428,273428
273429,273429
273443,273443
273457,273457
273458,273458
273467,273467
273477,273477
273482,273482
273495,273495
273496,273496
273503,273503
273507,273507
273508,273508
273510,273510
273524,273524
273552,273552
273556,273556
273566,273566
273579,273579
273584,273584
273595,273595
273606,273606
273623,273623
273625,273625
273638,273638
273660,273660
273664,273664
273683,273683
273686,273686
273687,273687
273699,273699
273700,273700
273719,273719
273721,273721
273728,273728
273764,273764
273770,273770
273774,273774
273792,273792
273806,273806
273807,273807
273818,273818
273823,273823
273835,273835
273856,273856
273861,273861
273863,273863
273864,273864
273874,273874
273879,273879
273892,273892
273895,273895
273899,273899
273900,273900
273912,273912
273921,273921
273941,273941
273946,273946
273954,273954
273956,273956
273962,273962
273968,273968
273985,273985
274000,274000
274003,274003
274004,274004
274006,274006
274019,274019
274022,274022
274023,274023
274034,274034
274043,274043
274052,274052
274054,274054
274058,274058
274063,274063
274070,274070
274072,274072
274081,274081
274108,274108
274118,274118
274125,274125
274129,274129
274140,274140
274142,274142
274146,274146
274147,274147
274155,274155
274163,274163
274165,274165
274174,274174
274182,274182
274186,274186
274188,274188
274193,274193
274198,274198
274216,274216
274219,274219
274225,274225
274229,274229
274248,274248
274268,274268
274274,274274
274286,274286
274289,274289
274297,274297
274302,274302
274326,274326
274346,274346
274348,274348
274349,274349
274350,274350
274353,274353
274359,274359
274364,274364
274368,274368
274373,274373
274378,274378
274389,274389
274390,274390
274391,274391
274392,274392
274396,274396
274408,274408
274409,274409
274424,274424
274453,274453
274460,274460
274465,274465
274468,274468
274481,274481
274482,274482
274484,274484
274490,274490
274509,274509
274511,274511
274515,274515
274521,274521
274523,274523
274525,274525
274539,274539
274541,274541
274574,274574
274585,274585
274587,274587
274594,274594
274600,274600
274605,274605
274611,274611
274619,274619
274641,274641
274666,274666
274688,274688
274690,274690
274699,274699
274703,274703
274715,274715
274717,274717
274760,274760
274774,274774
274791,274791
274801,274801
274804,274804
274808,274808
274813,274813
274815,274815
274818,274818
274820,274820
274829,274829
274847,274847
274865,274865
274870,274870
274881,274881
274890,274890
274894,274894
274902,274902
274905,274905
274911,274911
274912,274912
274914,274914
274927,274927
274931,274931
274944,274944
274951,274951
274953,274953
274954,274954
274961,274961
274965,274965
274972,274972
274978,274978
274984,274984
274993,274993
274996,274996
275043,275043
275048,275048
275052,275052
275059,275059
275060,275060
275071,275071
275077,275077
275078,275078
275091,275091
275098,275098
275111,275111
275120,275120
275121,275121
275125,275125
275129,275129
275139,275139
275150,275150
275153,275153
275166,275166
275185,275185
275199,275199
275201,275201
275203,275203
275216,275216
275225,275225
275226,275226
275232,275232
275254,275254
275256,275256
275272,275272
275278,275278
275280,275280
275286,275286
275288,275288
275299,275299
275306,275306
275313,275313
275314,275314
275319,275319
275324,275324
275330,275330
275334,275334
275335,275335
275337,275337
275339,275339
275351,275351
275352,275352
275367,275367
275384,275384
275392,275392
275393,275393
275408,275408
275411,275411
275413,275413
275415,275415
275416,275416
275422,275422
275424,275424
275438,275438
275440,275440
275468,275468
275469,275469
275473,275473
275482,275482
275488,275488
275502,275502
275503,275503
275511,275511
275518,275518
275520,275520
275524,275524
275531,275531
275537,275537
275558,275558
275574,275574
275576,275576
275583,275583
275588,275588
275605,275605
275612,275612
275627,275627
275633,275633
275646,275646
275647,275647
275653,275653
275661,275661
275683,275683
275688,275688
275691,275691
275713,275713
275731,275731
275735,275735
275739,275739
275761,275761
275762,275762
275767,275767
275768,275768
275769,275769
275774,275774
275776,275776
275783,275783
275800,275800
275805,275805
275836,275836
275842,275842
275855,275855
275860,275860
275870,275870
275884,275884
275897,275897
275899,275899
275900,275900
275906,275906
275912,275912
275922,275922
275929,275929
275931,275931
275932,275932
275936,275936
275937,275937
275947,275947
275949,275949
275954,275954
275958,275958
275966,275966
275967,275967
275970,275970
275989,275989
275993,275993
275995,275995
275998,275998
276007,276007
276011,276011
276029,276029
276047,276047
276048,276048
276050,276050
276054,276054
276056,276056
276057,276057
276060,276060
276084,276084
276089,276089
276118,276118
276121,276121
276122,276122
276130,276130
276134,276134
276135,276135
276142,276142
276164,276164
276195,276195
276210,276210
276235,276235
276238,276238
276242,276242
276244,276244
276247,276247
276263,276263
276306,276306
276309,276309
276319,276319
276334,276334
276338,276338
276343,276343
276344,276344
276345,276345
276348,276348
276359,276359
276363,276363
276365,276365
276366,276366
276373,276373
276378,276378
276386,276386
276405,276405
276419,276419
276422,276422
276430,276430
276437,276437
276442,276442
276444,276444
276446,276446
276455,276455
276470,276470
276472,276472
276475,276475
276479,276479
276484,276484
276487,276487
276488,276488
276495,276495
276497,276497
276508,276508
276509,276509
276516,276516
276521,276521
276525,276525
276550,276550
276560,276560
276569,276569
276584,276584
276603,276603
276615,276615
276617,276617
276622,276622
276625,276625
276629,276629
276642,276642
276664,276664
276674,276674
276675,276675
276678,276678
276692,276692
276693,276693
276697,276697
276703,276703
276705,276705
276717,276717
276728,276728
276744,276744
276762,276762
276764,276764
276781,276781
276793,276793
276798,276798
276800,276800
276805,276805
276824,276824
276826,276826
276848,276848
276854,276854
276862,276862
276865,276865
276869,276869
276880,276880
276882,276882
276886,276886
276889,276889
276892,276892
276903,276903
276906,276906
276936,276936
276945,276945
276956,276956
276958,276958
276963,276963
276966,276966
276987,276987
276993,276993
276994,276994
277004,277004
277015,277015
277021,277021
277024,277024
277032,277032
277054,277054
277055,277055
277061,277061
277065,277065
277070,277070
277079,277079
277088,277088
277108,277108
277114,277114
277121,277121
277137,277137
277148,277148
277158,277158
277162,277162
277165,277165
277167,277167
277170,277170
277172,277172
277177,277177
277179,277179
277182,277182
277185,277185
277191,277191
277200,277200
277211,277211
277217,277217
277221,277221
277226,277226
277227,277227
277228,277228
277229,277229
277244,277244
277271,277271
277274,277274
277282,277282
277286,277286
277288,277288
277290,277290
277291,277291
277296,277296
277297,277297
277320,277320
277327,277327
277335,277335
277336,277336
277338,277338
277342,277342
277344,277344
277345,277345
277349,277349
277356,277356
277370,277370
277371,277371
277379,277379
277386,277386
277390,277390
277400,277400
277401,277401
277412,277412
277413,277413
277415,277415
277417,277417
277419,277419
277422,277422
277423,277423
277425,277425
277432,277432
277438,277438
277445,277445
277447,277447
277456,277456
277457,277457
277474,277474
277488,277488
277494,277494
277501,277501
277503,277503
277510,277510
277516,277516
277521,277521
277522,277522
277530,277530
277531,277531
277536,277536
277548,277548
277550,277550
277554,277554
277555,277555
277562,277562
277565,277565
277566,277566
277572,277572
277592,277592
277593,277593
277610,277610
277621,277621
277654,277654
277668,277668
277673,277673
277675,277675
277694,277694
277697,277697
277699,277699
277700,277700
277701,277701
277708,277708
277710,277710
277717,277717
277725,277725
277731,277731
277746,277746
277753,277753
277757,277757
277764,277764
277772,277772
277775,277775
277777,277777
277787,277787
277797,277797
277798,277798
277802,277802
277812,277812
277816,277816
277820,277820
277821,277821
277822,277822
277838,277838
277845,277845
277846,277846
277854,277854
277856,277856
277866,277866
277874,277874
277893,277893
277900,277900
277964,277964
277970,277970
277976,277976
277983,277983
277994,277994
278011,278011
278025,278025
278045,278045
278048,278048
278066,278066
278088,278088
278098,278098
278101,278101
278113,278113
278114,278114
278128,278128
278152,278152
278157,278157
278168,278168
278169,278169
278174,278174
278176,278176
278181,278181
278185,278185
278225,278225
278236,278236
278242,278242
278244,278244
278251,278251
278252,278252
278272,278272
278279,278279
278287,278287
278288,278288
278309,278309
278310,278310
278316,278316
278318,278318
278320,278320
278344,278344
278356,278356
278359,278359
278361,278361
278368,278368
278372,278372
278384,278384
278388,278388
278409,278409
278414,278414
278415,278415
278416,278416
278422,278422
278423,278423
278432,278432
278436,278436
278455,278455
278461,278461
278469,278469
278482,278482
278487,278487
278493,278493
278501,278501
278508,278508
278511,278511
278519,278519
278526,278526
278530,278530
278533,278533
278539,278539
278545,278545
278556,278556
278559,278559
278587,278587
278601,278601
278603,278603
278604,278604
278605,278605
278606,278606
278613,278613
278616,278616
278618,278618
278632,278632
278633,278633
278637,278637
278645,278645
278649,278649
278653,278653
278662,278662
278673,278673
278700,278700
278703,278703
278704,278704
278723,278723
278725,278725
278730,278730
278750,278750
278765,278765
278770,278770
278779,278779
278787,278787
278791,278791
278804,278804
278807,278807
278810,278810
278812,278812
278815,278815
278821,278821
278825,278825
278832,278832
278836,278836
278838,278838
278840,278840
278844,278844
278862,278862
278863,278863
278871,278871
